"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0028542",1721.29615025546,-1.05454197294794,0.149352141659995,-7.06077570249139,1.65575675552707e-12,9.72115779635859e-11
"FBgn0028939",31.6095097005056,-2.12014519972196,0.437501807277366,-4.84602615224817,1.25958919773497e-06,2.95808313845535e-05
"FBgn0027348",348.84819502731,-1.02493819667766,0.164834967362661,-6.21796584229998,5.03641157368171e-10,1.94391496711965e-08
"FBgn0260011",131.886010323439,2.32164715431034,0.219755037400487,10.5647050541978,4.34331855014967e-26,7.87179277230386e-24
"FBgn0062978",27.8553865570435,-1.47208900630524,0.424440217214036,-3.46830707035215,0.000523748447440176,0.00616735989591631
"FBgn0032598",473.419646690976,1.10826730720868,0.129588408523153,8.55221018483815,1.20753628746301e-17,1.18438000336225e-15
"FBgn0000406",391.066602173992,-2.0899529045896,0.218624357509884,-9.55956110469122,1.18257135675207e-21,1.59017700020033e-19
"FBgn0032638",187.758981293543,-1.44251469425588,0.205040878541572,-7.03525416256647,1.98898108624849e-12,1.13576269288039e-10
"FBgn0010097",161.338674918477,1.09469616051163,0.204557510629598,5.35153247193081,8.72124838490092e-08,2.56922430335403e-06
"FBgn0264845",41.6424145996452,-1.05731147740117,0.373303012138456,-2.8323143479191,0.00462123930227219,0.0366926400600412
"FBgn0266020",26.8234376463773,1.65388639890695,0.480011491273355,3.4455141782535,0.000569974065501399,0.00661820861293198
"FBgn0023091",21.249653745642,1.62886940055707,0.501000901983891,3.251230475049,0.00114906667111127,0.0116969094469532
"FBgn0262620",359.593401638641,1.03408227097009,0.170888203414259,6.05122091700691,1.43752151688424e-09,5.25641091502805e-08
"FBgn0264262",26.8861855087527,-1.18008938920428,0.430302400937231,-2.74246526776043,0.00609798984606144,0.0455764306888961
